Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
RPS14,0.00172586,0.0167751,0.536147,-1.86516,0.486204,0.739071,1.22606,1.22606
RPS15,0.64097,0.77395,1.08454,1.08454,0.15892,0.446484,1.28761,1.28761
RPS15A,0.000350326,0.00612289,0.312842,-3.1965,0.61761,0.81544,1.42958,1.42958
RPS15P4,0.143573,0.300861,1.31477,1.31477,0.0134994,0.196003,1.69745,1.69745
RPS16,0.125088,0.27479,0.770896,-1.29719,0.342453,0.630237,1.22194,1.22194
RPS17,9.35E-06,0.000815707,0.23617,-4.23425,0.884509,0.950242,0.908982,-1.10013
RPS18,0.000335076,0.00597236,0.428858,-2.33177,0.746693,0.88457,1.1301,1.1301
RPS19,0.366324,0.546958,0.851377,-1.17457,0.576547,0.793606,1.11629,1.11629
RPS19BP1,0.035968,0.119267,1.27653,1.27653,0.00100516,0.112613,1.47994,1.47994
RPS2,0.0851622,0.215621,0.727928,-1.37376,0.636658,0.828024,1.09481,1.09481
RPS20,0.000182911,0.00448276,0.463556,-2.15724,0.79531,0.911022,0.929077,-1.07634
RPS21,0.00162954,0.0163319,0.459703,-2.17532,0.649118,0.83685,1.20887,1.20887
RPS25,0.00024085,0.00524686,0.435036,-2.29866,0.266367,0.568041,0.729017,-1.37171
RPS26,0.135469,0.289486,1.42919,1.42919,0.100336,0.3721,1.48685,1.48685
RPS27,2.23E-06,0.000333795,0.22935,-4.36015,0.842088,0.935588,0.881875,-1.13395
RPS28,0.349411,0.53027,0.82741,-1.20859,0.846979,0.935657,0.960761,-1.04084
RPS28P4,0.15034,0.308851,0.656896,-1.52231,0.829693,0.929992,0.925697,-1.08027
RPS28P7,0.574694,0.726941,1.13296,1.13296,0.362274,0.647575,1.22463,1.22463
RPS29,9.21E-05,0.00294923,0.34431,-2.90436,0.862434,0.941016,0.922383,-1.08415
RPS2P46,0.343589,0.524496,0.79433,-1.25892,0.745565,0.884249,1.09496,1.09496
RPS2P5,0.675094,0.79492,0.908858,-1.10028,0.709638,0.867111,1.10029,1.10029
RPS3,0.0270244,0.0991527,0.663187,-1.50787,0.409689,0.682854,1.20808,1.20808
RPS4X,0.0609047,0.171419,0.608663,-1.64294,0.58691,0.797868,0.857114,-1.16671
RPS5,0.198523,0.37158,0.769209,-1.30004,0.160918,0.449109,1.46178,1.46178
RPS6,0.000102295,0.00305626,0.487681,-2.05052,0.562122,0.786639,1.16983,1.16983
RPS6KA1,0.0577457,0.166497,1.29044,1.29044,0.586949,0.797868,1.06728,1.06728
RPS6KA3,0.00628597,0.0369964,0.553118,-1.80793,0.37935,0.66021,0.808905,-1.23624
RPS6KA5,0.00029081,0.00565944,0.355453,-2.81331,0.39388,0.670065,0.728171,-1.3733
RPS6KB2,0.00529452,0.0330855,1.40334,1.40334,0.0172955,0.198366,1.33509,1.33509
RPS8,0.00197975,0.0186177,0.547989,-1.82485,0.790683,0.908394,1.07253,1.07253
RPS9,0.625397,0.765112,0.926266,-1.0796,0.0164077,0.19644,1.66971,1.66971
RPSA,0.0634463,0.175512,0.683245,-1.4636,0.159291,0.446555,1.4868,1.4868
RPSAP58,0.00703205,0.0393218,0.441609,-2.26444,0.761148,0.891748,0.887727,-1.12647
RPUSD1,0.0890054,0.221244,1.3364,1.3364,0.435082,0.702808,1.13763,1.13763
RRAS,0.0129729,0.0594969,1.67248,1.67248,0.73904,0.879392,0.94353,-1.05985
RRBP1,0.0126999,0.0587546,1.44255,1.44255,0.572984,0.792333,1.08131,1.08131
RREB1,0.00317028,0.0240789,0.562762,-1.77695,0.12151,0.403251,0.723537,-1.3821
RRN3,0.128955,0.27978,0.696444,-1.43587,0.320478,0.611564,0.774064,-1.29188
RRP12,0.195584,0.367643,1.25625,1.25625,0.176924,0.466396,1.27669,1.27669
RRP7A,0.601634,0.747456,1.10398,1.10398,0.540436,0.77484,0.899393,-1.11186
RSAD2,5.44E-05,0.00219311,4.6069,4.6069,0.00132411,0.133991,2.38643,2.38643
RSBN1L,0.00675761,0.0386568,0.593449,-1.68507,0.380194,0.66021,0.826139,-1.21045
RSL1D1,0.0047943,0.0314639,0.646803,-1.54607,0.0805675,0.340053,0.77362,-1.29262
RSPH3,0.221884,0.400951,0.779961,-1.28211,0.923867,0.96477,0.981456,-1.01889
RSRC2,0.00921096,0.0476867,0.675867,-1.47958,0.384058,0.662041,0.87907,-1.13757
RSU1,0.524911,0.688363,0.89787,-1.11375,0.0643216,0.310904,0.735568,-1.35949
RTF1,0.343015,0.524375,0.867924,-1.15217,0.134854,0.423287,0.794802,-1.25817
RTF2,0.287605,0.470149,1.16778,1.16778,0.698327,0.862461,0.953164,-1.04914
RTL8C,0.465161,0.636933,1.1238,1.1238,0.225242,0.523785,0.837806,-1.19359
RTN2,0.000423958,0.00689097,2.12484,2.12484,0.0034634,0.134716,1.91329,1.91329
RTN3,0.889021,0.933978,1.02928,1.02928,0.578133,0.795012,0.889512,-1.12421
RUBCN,0.166171,0.329506,1.23934,1.23934,0.58392,0.797868,0.930039,-1.07522
RUFY1,0.210963,0.388603,1.23807,1.23807,0.573097,0.792333,0.915399,-1.09242
RUNDC3A,0.637393,0.772009,1.43313,1.43313,0.376656,0.659726,2.76171,2.76171
RUNX1,0.668187,0.793377,1.0617,1.0617,0.641287,0.830601,1.06954,1.06954
RXRA,0.914573,0.95032,0.983701,-1.01657,0.385024,0.662545,0.87632,-1.14114
S100A10,0.0836429,0.212632,1.31769,1.31769,0.865801,0.942067,0.977714,-1.02279
S100A11,3.96E-05,0.00175003,2.60607,2.60607,0.0152315,0.196003,1.63393,1.63393
S100A12,0.00231787,0.0201998,3.064,3.064,0.0102446,0.178591,2.93172,2.93172
S100A4,0.0115379,0.0554277,1.56089,1.56089,0.0697707,0.320844,1.36092,1.36092
S100A6,0.00113079,0.0126279,1.81143,1.81143,0.0292798,0.231946,1.45617,1.45617
S100A8,0.72098,0.822142,1.13551,1.13551,0.11282,0.389997,2.57987,2.57987
S100A9,1.20E-05,0.000983981,3.12269,3.12269,0.000230262,0.0656665,2.93419,2.93419
S100PBP,0.0393404,0.126446,0.702261,-1.42397,0.415459,0.68886,0.871792,-1.14706
S1PR4,0.000937791,0.0113585,1.66728,1.66728,0.00177993,0.134716,1.61827,1.61827
SAFB,0.502469,0.66875,1.07585,1.07585,0.201495,0.498102,0.882249,-1.13347
SAMD4B,0.744073,0.838542,1.04909,1.04909,0.737219,0.879392,0.952024,-1.05039
SAMD9L,0.00379258,0.027225,1.89418,1.89418,0.0178164,0.201044,1.58007,1.58007
SAMHD1,0.0715196,0.19031,0.768398,-1.30141,0.0143007,0.196003,0.713523,-1.4015
SAP18,0.397929,0.576317,0.892724,-1.12017,0.0638637,0.309872,0.811525,-1.23225
SAP30BP,0.23838,0.418466,1.12114,1.12114,0.977207,0.991108,1.00254,1.00254
SAR1A,0.162316,0.325566,0.819406,-1.2204,0.355982,0.643486,0.877524,-1.13957
SAR1B,0.0250017,0.094154,0.670196,-1.4921,0.75584,0.889628,0.941859,-1.06173
SARAF,0.00256399,0.0210556,0.537068,-1.86196,0.133462,0.422471,0.710943,-1.40658
SARS1,0.952798,0.975713,1.00756,1.00756,0.0944991,0.362738,0.836399,-1.1956
SART1,0.118252,0.266492,1.23617,1.23617,0.321437,0.611967,0.898075,-1.11349
SASH3,0.00564661,0.0344857,1.43418,1.43418,0.853062,0.938524,0.980047,-1.02036
SAT1,0.0286242,0.102388,1.45515,1.45515,0.0225348,0.214662,1.5036,1.5036
SBF1,0.743574,0.838459,0.942378,-1.06115,0.171072,0.461769,0.783069,-1.27703
SBNO1,0.0418213,0.132501,0.665966,-1.50158,0.420049,0.69158,0.845225,-1.18312
SBNO2,0.00822415,0.0438761,1.6654,1.6654,0.418192,0.690821,1.15273,1.15273
SCAMP3,0.353613,0.533566,1.14942,1.14942,0.833891,0.932591,0.972017,-1.02879
SCAMP4,0.0163922,0.0711235,1.39917,1.39917,0.336099,0.624242,1.13971,1.13971
SCAND1,0.00152572,0.0155902,1.69713,1.69713,0.0449491,0.267559,1.35551,1.35551
SCARB1,0.596106,0.742647,0.902799,-1.10767,0.456842,0.716914,0.861748,-1.16043
SCARF1,0.694248,0.806314,0.912271,-1.09617,0.837058,0.934466,1.05165,1.05165
SCNM1,0.000551147,0.00819406,1.61042,1.61042,0.00376046,0.134716,1.48424,1.48424
SCPEP1,0.347067,0.527591,0.851546,-1.17434,0.090758,0.358557,0.762257,-1.31189
SCYL1,0.494706,0.661556,1.0988,1.0988,0.845511,0.935657,0.976055,-1.02453
SDCBP,0.675355,0.79492,0.91194,-1.09656,0.555766,0.784408,0.872057,-1.14671
SDF2,0.00139614,0.0148464,1.45375,1.45375,0.00915795,0.176248,1.32207,1.32207
SDF4,0.0472972,0.144471,1.29368,1.29368,0.828658,0.929992,0.975042,-1.0256
SDHB,0.289691,0.47282,1.14778,1.14778,0.857689,0.938524,1.02013,1.02013
SDHC,0.842729,0.903914,1.0276,1.0276,0.775264,0.898946,0.96369,-1.03768
SDR39U1,0.584477,0.735384,0.926,-1.07991,0.769726,0.896299,0.958338,-1.04347
SEC11A,0.0115344,0.0554277,0.69233,-1.4444,0.431155,0.699706,0.893044,-1.11977
SEC14L1,0.17288,0.338529,0.736628,-1.35754,0.315789,0.610369,0.776013,-1.28864
SEC22B,0.455028,0.627438,0.88306,-1.13243,0.0701964,0.321939,0.755434,-1.32374
SEC23B,0.33408,0.518241,0.836123,-1.196,0.0259586,0.223765,0.671896,-1.48832
SEC24C,0.127902,0.278632,0.797285,-1.25426,0.0213951,0.21202,0.716868,-1.39496
SEC31A,0.219467,0.398794,0.806536,-1.23987,0.0101981,0.178591,0.649837,-1.53885
SEC61A1,0.203017,0.376843,1.19172,1.19172,0.982676,0.993123,0.997047,-1.00296
SEC61B,0.0029768,0.0231717,1.47368,1.47368,0.0138875,0.196003,1.3264,1.3264
SEC62,0.194869,0.36671,0.698276,-1.4321,0.61234,0.812473,1.23107,1.23107
SEC63,0.00204678,0.0189581,0.526086,-1.90083,0.0188103,0.202157,0.599895,-1.66696
SECISBP2,0.0156675,0.0687398,0.668221,-1.49651,0.145817,0.430998,0.795229,-1.2575
SECTM1,0.00884036,0.0462975,1.87305,1.87305,0.265687,0.567924,1.27669,1.27669
SELENBP1,0.871894,0.922473,1.28477,1.28477,0.667631,0.848072,3.25336,3.25336
SELENON,0.177481,0.343408,0.768935,-1.3005,0.00852021,0.174692,0.610683,-1.63751
SELENOO,0.000321094,0.00586311,1.47087,1.47087,0.00572795,0.16226,1.34273,1.34273
SELENOW,0.24665,0.425086,1.18144,1.18144,0.109826,0.385372,1.28325,1.28325
SELL,0.000289379,0.00565944,2.03589,2.03589,0.230748,0.527077,1.22204,1.22204
SELPLG,0.00296391,0.0231289,1.56577,1.56577,0.234872,0.530002,1.17485,1.17485
SEMA4A,0.00239168,0.020427,1.83614,1.83614,0.152632,0.439677,1.31008,1.31008
SEMA4D,0.871118,0.922473,1.02465,1.02465,0.36087,0.647254,0.876261,-1.14121
SEPTIN1,0.647154,0.776932,0.913951,-1.09415,0.876642,0.947181,1.03539,1.03539
SEPTIN2,0.00669724,0.0384785,0.600713,-1.66469,0.0801387,0.339723,0.712994,-1.40254
SEPTIN6,0.751057,0.842675,0.942521,-1.06098,0.185959,0.479419,0.790284,-1.26537
SEPTIN7P14,0.918675,0.952689,0.978363,-1.02212,0.834725,0.932858,0.958873,-1.04289
SEPTIN9,0.0878588,0.219437,0.715715,-1.3972,0.00385809,0.134716,0.581893,-1.71853
SERBP1,0.243576,0.422041,0.83101,-1.20335,0.0549689,0.288913,0.756928,-1.32113
SERF2,0.426079,0.603435,1.13664,1.13664,0.0737464,0.329063,1.40051,1.40051
SERINC1,0.114251,0.261038,0.751419,-1.33082,0.671289,0.849275,1.08826,1.08826
SERINC3,0.117347,0.265215,0.785145,-1.27365,0.328062,0.616567,0.854511,-1.17026
SERP1,0.91693,0.951823,0.988745,-1.01138,0.218659,0.51555,1.13552,1.13552
SERPINA1,0.0050207,0.0322598,1.85107,1.85107,0.384039,0.662041,1.18355,1.18355
SERPINB1,0.00317777,0.0240789,1.67314,1.67314,0.0227716,0.215101,1.52331,1.52331
SERPINB6,0.666983,0.792722,1.06241,1.06241,0.80724,0.918237,1.03493,1.03493
SERPING1,0.000909286,0.0110559,5.54256,5.54256,0.965768,0.98516,1.012,1.012
SERTAD1,0.000328685,0.00589192,1.80367,1.80367,0.211361,0.507687,1.19122,1.19122
SETD1B,0.0410391,0.1307,0.6029,-1.65865,0.07312,0.327682,0.626302,-1.59667
SETD5,0.0388043,0.125197,0.664886,-1.50402,0.120036,0.401872,0.733237,-1.36382
SETDB1,0.0363605,0.119814,0.750693,-1.3321,0.0506148,0.280665,0.77734,-1.28644
SF1,0.373204,0.554327,0.877513,-1.13958,0.050729,0.280665,0.755605,-1.32344
SF3A2,0.544585,0.703319,1.10486,1.10486,0.710108,0.867111,0.944148,-1.05916
SF3A3,0.280194,0.462239,0.862618,-1.15926,0.0910198,0.358557,0.813268,-1.22961
SF3B1,0.000498166,0.00777487,0.467534,-2.13888,0.229277,0.527077,0.753201,-1.32767
SF3B2,0.849517,0.90776,1.02678,1.02678,0.0412657,0.262188,0.777072,-1.28688
SF3B3,0.103176,0.243437,0.765808,-1.30581,0.020763,0.208761,0.681028,-1.46837
SF3B4,0.281964,0.464315,1.17951,1.17951,0.664459,0.846289,0.941364,-1.06229
SFI1,0.163744,0.327175,0.778509,-1.28451,0.487212,0.740002,0.871249,-1.14778
SFT2D1,0.978627,0.985855,0.99616,-1.00386,0.248457,0.546186,1.19881,1.19881
SFT2D2,0.00220926,0.0196888,0.487913,-2.04955,0.0155228,0.196003,0.572271,-1.74742
SFXN5,0.0208263,0.0835448,1.433,1.433,0.059078,0.297566,1.35159,1.35159
SGSH,0.260271,0.438963,0.807746,-1.23801,0.137094,0.423595,0.75688,-1.32121
SGSM3,0.709183,0.813421,0.94883,-1.05393,0.886266,0.950734,0.979185,-1.02126
SGTA,0.0409818,0.13065,1.2817,1.2817,0.685816,0.858503,1.04286,1.04286
SH2B1,0.760548,0.849053,0.956524,-1.04545,0.92822,0.967169,1.01377,1.01377
SH2B2,0.000597478,0.00845398,1.90276,1.90276,0.141405,0.427771,1.27291,1.27291
SH2B3,0.0150468,0.0665752,0.547054,-1.82797,0.00660289,0.174276,0.507546,-1.97026
SH3BGRL,0.0271638,0.0991999,0.657383,-1.52118,0.0496804,0.277998,0.687207,-1.45517
SH3BGRL3,0.0265096,0.0982985,1.4565,1.4565,0.159123,0.446484,1.23082,1.23082
SH3BP1,0.12387,0.27442,1.3025,1.3025,0.77137,0.89655,1.04734,1.04734
SH3BP2,0.00513566,0.0326722,1.38357,1.38357,0.0335384,0.246972,1.27899,1.27899
SH3BP5L,0.300758,0.483339,1.21976,1.21976,0.343384,0.630677,0.847431,-1.18004
SH3GL1,0.0436596,0.136551,1.28809,1.28809,0.63603,0.827605,1.05615,1.05615
SH3GLB1,0.0123118,0.0581657,1.63412,1.63412,0.126216,0.41158,1.35847,1.35847
SH3GLB2,0.264585,0.445043,1.16305,1.16305,0.342147,0.630237,1.13782,1.13782
SH3KBP1,0.261832,0.44112,0.82313,-1.21488,0.0037054,0.134716,0.620709,-1.61106
SHARPIN,0.631626,0.769181,1.11445,1.11445,0.177374,0.466798,1.38995,1.38995
SHC1,0.946516,0.971285,0.990232,-1.00986,0.0875398,0.353477,0.790741,-1.26464
SHFL,0.00101853,0.0119439,1.73928,1.73928,0.0853968,0.349726,1.27573,1.27573
SHISA5,1.42E-06,0.000278598,2.7074,2.7074,0.130036,0.415969,1.27243,1.27243
SHKBP1,0.000451633,0.00726551,2.05332,2.05332,0.0117351,0.186869,1.64009,1.64009
SIAH2,0.69145,0.803661,1.27118,1.27118,0.606078,0.811467,1.48205,1.48205
SIDT2,0.088878,0.221103,0.709013,-1.41041,0.0386128,0.254336,0.649184,-1.5404
SIGLEC10,0.0908565,0.223718,0.64175,-1.55824,0.293166,0.588394,0.73786,-1.35527
SIGLEC9,0.647132,0.776932,1.08567,1.08567,0.3627,0.647575,0.858903,-1.16428
SIK2,0.0199308,0.0816227,0.56037,-1.78453,0.0291225,0.231946,0.560561,-1.78393
SIL1,0.0319356,0.110576,1.62153,1.62153,0.692437,0.860268,0.926412,-1.07943
SIN3B,0.024644,0.093274,0.652922,-1.53158,0.130081,0.415969,0.729889,-1.37007
SIPA1,0.0617087,0.172378,1.29201,1.29201,0.620525,0.815756,1.06811,1.06811
SIPA1L1,0.268271,0.448914,0.824274,-1.21319,0.177636,0.467095,0.787097,-1.27049
SIRPA,0.668599,0.793564,0.908192,-1.10109,0.378916,0.66021,0.815975,-1.22553
SIRPB1,0.578166,0.729569,1.13677,1.13677,0.6575,0.841524,0.910537,-1.09825
SIRPB2,0.938654,0.965745,1.01601,1.01601,0.890101,0.95198,0.972049,-1.02875
SIRT2,0.325804,0.510768,1.12907,1.12907,0.369238,0.652196,0.90432,-1.1058
SIRT7,0.00145376,0.0152675,1.39737,1.39737,0.0273675,0.225413,1.25682,1.25682
SKP1,0.434973,0.611066,0.868129,-1.1519,0.952695,0.977946,1.01185,1.01185
SLA,0.320461,0.505424,1.20524,1.20524,0.337461,0.625736,0.848016,-1.17922
SLA2,0.275865,0.456669,1.20118,1.20118,0.367854,0.650851,0.870708,-1.14849
SLAIN2,0.147093,0.305583,0.734196,-1.36204,0.107856,0.38386,0.702223,-1.42405
SLAMF7,0.137418,0.292399,1.36917,1.36917,0.739839,0.879392,1.06693,1.06693
SLC11A1,0.0339194,0.114661,1.51731,1.51731,0.0385864,0.254336,1.554,1.554
SLC11A2,0.00194577,0.0183851,0.568702,-1.75839,0.165511,0.453458,0.756098,-1.32258
SLC12A6,0.0848241,0.215071,0.707528,-1.41337,0.554524,0.783578,0.879008,-1.13765
SLC12A9,0.0463809,0.142226,1.34658,1.34658,0.0243035,0.218453,1.43757,1.43757
SLC15A3,0.240315,0.420067,1.21028,1.21028,0.472373,0.728891,1.12227,1.12227
SLC15A4,0.71986,0.821462,0.926017,-1.07989,0.790827,0.908394,0.942187,-1.06136
SLC16A3,9.63E-05,0.00301939,2.10141,2.10141,0.0393122,0.256387,1.43317,1.43317
SLC16A5,0.153306,0.312489,1.27808,1.27808,0.561851,0.786639,1.10004,1.10004
SLC19A1,0.0487594,0.147786,1.41684,1.41684,0.0767199,0.335942,1.40029,1.40029
SLC25A3,0.483741,0.651006,0.906414,-1.10325,0.211818,0.508378,0.851731,-1.17408
SLC25A37,0.383818,0.562634,1.26848,1.26848,0.0732528,0.327809,1.97254,1.97254
SLC25A39,0.776778,0.861652,1.14173,1.14173,0.271747,0.570133,2.15127,2.15127
SLC25A6,0.0491822,0.148404,0.709937,-1.40858,0.514759,0.756333,0.894734,-1.11765
SLC2A1,0.672849,0.79492,1.25979,1.25979,0.653467,0.839566,1.34627,1.34627
SLC2A3,0.000206437,0.00473413,2.50353,2.50353,0.0253041,0.222975,1.68284,1.68284
SLC35C2,0.607789,0.75094,1.0577,1.0577,0.761947,0.891748,0.969015,-1.03198
SLC36A1,0.866283,0.919326,1.03855,1.03855,0.810975,0.920696,0.950109,-1.05251
SLC38A10,0.0408599,0.130394,1.32174,1.32174,0.549591,0.779768,0.930603,-1.07457
SLC38A5,0.794505,0.870846,0.909624,-1.09936,0.722134,0.873306,1.1459,1.1459
SLC39A1,0.0193867,0.0798111,1.34764,1.34764,0.538838,0.774418,1.07297,1.07297
SLC39A11,0.812597,0.882658,1.04883,1.04883,0.0927583,0.360573,0.730253,-1.36939
SLC39A7,0.00418694,0.0287445,1.42089,1.42089,0.462209,0.720024,1.08406,1.08406
SLC3A2,7.39E-06,0.000682022,2.07241,2.07241,0.159635,0.446722,1.21131,1.21131
SLC40A1,0.29805,0.480153,0.761848,-1.3126,0.64609,0.834755,0.873035,-1.14543
SLC43A2,0.52323,0.688206,1.13176,1.13176,0.730286,0.877832,0.936068,-1.0683
SLC44A2,0.927367,0.957903,0.98792,-1.01223,0.898808,0.956902,0.982596,-1.01771
SLC4A1,0.871857,0.922473,0.787031,-1.2706,0.799322,0.914157,1.99586,1.99586
SLC66A2,0.00286539,0.0225282,1.70538,1.70538,0.0715734,0.325,1.37227,1.37227
SLC6A6,0.526797,0.690005,0.874629,-1.14334,0.79311,0.909684,0.942836,-1.06063
SLC7A1,0.888416,0.933655,0.968571,-1.03245,0.420497,0.69158,0.8334,-1.1999
SLC7A6,0.00855217,0.0452414,0.501313,-1.99476,0.0937511,0.361743,0.612737,-1.63202
SLC7A6OS,0.421819,0.599296,0.900142,-1.11094,0.837862,0.934699,0.973177,-1.02756
SLC7A7,0.0594196,0.170208,0.663011,-1.50827,0.0128415,0.193047,0.581974,-1.71829
SLC8B1,0.206278,0.381542,0.862808,-1.15901,0.329246,0.616567,0.8902,-1.12334
SLC9A3R1,0.158332,0.319825,1.24131,1.24131,0.739629,0.879392,0.954754,-1.04739
SLCO3A1,0.619427,0.760732,1.07971,1.07971,0.836793,0.934466,0.969073,-1.03191
SLMAP,0.00740239,0.041027,0.522771,-1.91288,0.616301,0.815141,0.865349,-1.1556
SLTM,0.111133,0.255965,0.765641,-1.30609,0.208821,0.506339,0.807313,-1.23868
SLU7,0.00302525,0.0233175,0.624724,-1.60071,0.465075,0.722248,0.876926,-1.14035
SLX4IP,0.116166,0.263995,0.708751,-1.41093,0.590219,0.799446,0.874988,-1.14287
SMAP2,0.796617,0.872857,0.954012,-1.0482,0.500192,0.747343,0.889218,-1.12458
SMARCA2,0.0113409,0.0551574,0.54099,-1.84846,0.0149725,0.196003,0.534362,-1.87139
SMARCA4,0.450587,0.624058,0.885574,-1.12921,0.0300516,0.234106,0.709918,-1.40861
SMARCD2,0.412616,0.589962,1.1105,1.1105,0.0774386,0.335942,0.821626,-1.2171
SMG1,0.0075763,0.0416232,0.509026,-1.96454,0.317999,0.611369,0.763132,-1.31039
SMIM7,0.0732194,0.193766,0.750088,-1.33318,0.287356,0.58455,0.837203,-1.19445
SMOX,0.193637,0.365266,1.69352,1.69352,0.991711,0.996475,1.00349,1.00349
SMU1,0.244234,0.422827,0.860872,-1.16161,0.151521,0.437279,0.837719,-1.19372
SNAI3,0.000673961,0.009113,1.74433,1.74433,0.0527777,0.28414,1.34339,1.34339
SNAP23,0.00378708,0.027225,0.503823,-1.98482,0.0350128,0.248749,0.584628,-1.71049
SNAP29,0.594922,0.742056,1.0711,1.0711,0.374064,0.657389,0.903054,-1.10735
SNCA,0.675406,0.79492,0.551074,-1.81464,0.882957,0.949877,1.50362,1.50362
SND1,0.0707195,0.189289,0.7243,-1.38064,0.00680836,0.174276,0.626206,-1.59692
SNF8,0.275001,0.455962,1.15586,1.15586,0.500532,0.747343,1.09061,1.09061
SNHG16,0.534465,0.695162,0.922878,-1.08357,0.968552,0.98694,0.995432,-1.00459
SNHG29,0.00345231,0.0255422,0.528678,-1.89151,0.255,0.554356,1.51146,1.51146
SNIP1,0.202117,0.375853,0.801471,-1.24771,0.1417,0.427771,0.773747,-1.29241
SNN,0.640605,0.773807,0.9164,-1.09123,0.119404,0.400676,0.759604,-1.31648
SNRNP200,0.0228225,0.0890138,0.658138,-1.51944,0.0163175,0.19644,0.63624,-1.57174
SNRNP35,0.00413011,0.028664,1.4768,1.4768,0.198871,0.49395,1.16926,1.16926
SNRNP40,0.967551,0.983401,1.00578,1.00578,0.667597,0.848072,0.943829,-1.05951
SNRNP70,0.806891,0.878285,1.03151,1.03151,0.442683,0.705997,1.10582,1.10582
SNRPA,0.234071,0.413748,1.17914,1.17914,0.816747,0.922627,0.969561,-1.03139
SNRPB2,0.107106,0.250845,0.770649,-1.29761,0.0722632,0.325,0.753614,-1.32694
SNRPD3,0.173891,0.339873,0.857108,-1.16671,0.868386,0.943584,1.01785,1.01785
SNTB2,0.297197,0.479763,0.786561,-1.27136,0.669024,0.849229,0.899305,-1.11197
SNX1,0.895312,0.939007,0.98373,-1.01654,0.0948183,0.362738,0.829121,-1.2061
SNX11,0.465162,0.636933,1.11351,1.11351,0.72824,0.8773,0.953245,-1.04905
SNX13,0.000956477,0.0115254,0.455978,-2.19309,0.43072,0.699362,0.801351,-1.24789
SNX17,0.810036,0.880791,0.964883,-1.0364,0.0486326,0.277621,0.77492,-1.29046
SNX2,0.0220488,0.0870266,0.685248,-1.45933,0.504246,0.750034,0.888861,-1.12504
SNX20,0.0441209,0.137309,1.28169,1.28169,0.468213,0.724178,0.926414,-1.07943
SNX21,0.379833,0.560987,1.21121,1.21121,0.703355,0.865265,0.924135,-1.08209
SNX27,0.595469,0.742442,0.912581,-1.09579,0.339549,0.628416,0.848039,-1.17919
SNX8,0.994336,0.996242,1.00126,1.00126,0.0610309,0.302197,0.731892,-1.36632
SOAT1,0.0280919,0.101173,0.663622,-1.50688,0.370155,0.65308,0.842332,-1.18718
SOD2,0.6396,0.773187,0.909428,-1.09959,0.851681,0.938434,1.04318,1.04318
SON,0.00408829,0.0285846,0.556052,-1.79839,0.108312,0.38436,0.701331,-1.42586
SORL1,0.0240237,0.0916815,0.586631,-1.70465,0.830382,0.929992,0.944866,-1.05835
SORT1,0.697785,0.808925,1.07267,1.07267,0.905595,0.959099,0.978561,-1.02191
SOS2,0.0368966,0.120819,0.585843,-1.70694,0.278302,0.57664,0.73987,-1.35159
SP1,0.274737,0.455856,1.15557,1.15557,0.238913,0.534206,1.17954,1.17954
SP100,0.00794392,0.0429657,1.48682,1.48682,0.141282,0.427771,1.21822,1.21822
SP110,0.608357,0.751068,1.09477,1.09477,0.162396,0.450031,1.25029,1.25029
SPAG7,0.684652,0.801101,0.935962,-1.06842,0.881406,0.949877,1.02653,1.02653
SPAG9,0.00518622,0.0328008,0.551965,-1.81171,0.322527,0.612079,0.788995,-1.26744
SPATA13,0.108688,0.252746,0.717217,-1.39428,0.957635,0.981091,0.987956,-1.01219
SPCS1,0.196724,0.368651,1.21841,1.21841,0.840207,0.935448,1.02923,1.02923
SPCS3,0.416194,0.592647,0.885422,-1.12941,0.417343,0.690146,1.14605,1.14605
SPEN,0.0587191,0.168837,0.636184,-1.57187,0.0358576,0.25015,0.608708,-1.64282
SPG11,0.476096,0.645983,0.883105,-1.13237,0.585722,0.797868,0.91325,-1.09499
SPG21,0.0814922,0.208687,0.770257,-1.29827,0.0811321,0.340149,0.773161,-1.29339
SPG7,0.375309,0.556401,0.884262,-1.13089,0.414842,0.688549,0.892653,-1.12026
SPHK2,0.239672,0.419559,1.20133,1.20133,0.759684,0.891373,0.956921,-1.04502
SPI1,0.000390693,0.00662488,2.23312,2.23312,0.0870141,0.353232,1.40254,1.40254
SPN,0.0766597,0.198745,0.686071,-1.45758,0.121826,0.403251,0.702201,-1.42409
SPOP,0.00260454,0.0212772,0.597498,-1.67365,0.0187022,0.202157,0.668363,-1.49619
SPPL2B,0.473602,0.643713,0.887685,-1.12653,0.733087,0.878081,1.06811,1.06811
SPSB3,0.503464,0.669308,1.07898,1.07898,0.0279291,0.225808,1.33591,1.33591
SPTAN1,0.128118,0.278908,0.769007,-1.30038,0.0546341,0.28853,0.711258,-1.40596
SQOR,0.00138948,0.0148258,1.76798,1.76798,0.282275,0.581416,1.18653,1.18653
SQSTM1,0.283065,0.465446,1.14537,1.14537,0.143428,0.428972,0.853288,-1.17194
SRA1,7.99E-05,0.00281609,1.84367,1.84367,0.00810916,0.174276,1.4976,1.4976
SRC,0.619067,0.760732,0.854591,-1.17015,0.00448338,0.143514,0.47062,-2.12485
SREBF2,0.290437,0.473596,0.818218,-1.22217,0.00862155,0.175622,0.627569,-1.59345
