Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
AFMID,0.190864,0.270445,0.783918,-1.27564,0.636037,0.831633,1.12558,1.12558
AFTPH,0.0693199,0.120231,0.83485,-1.19782,0.55073,0.781868,0.934705,-1.06986
AGA,0.0690098,0.119801,0.771812,-1.29565,0.521893,0.766245,0.928926,-1.07651
AGAP1,0.009696,0.0256084,0.476209,-2.09992,0.0834936,0.468026,0.5941,-1.68322
AGAP2,0.247167,0.332576,0.862883,-1.15891,0.812476,0.921558,0.962215,-1.03927
AGAP3,0.00787147,0.0218262,0.623249,-1.60449,0.904046,0.962394,0.980446,-1.01994
AGAP4,0.00414079,0.0133546,0.560796,-1.78318,0.682124,0.857658,0.904673,-1.10537
AGAP9,0.000502625,0.00282928,0.342887,-2.91641,0.128093,0.508196,0.495114,-2.01974
AGBL2,0.00392515,0.0128285,0.622559,-1.60627,0.161239,0.537179,0.724638,-1.38
AGBL3,0.0502174,0.0930443,0.573314,-1.74425,0.46589,0.73264,0.801743,-1.24728
AGBL5,0.00551881,0.0166306,1.2934,1.2934,0.0170443,0.373887,1.31853,1.31853
AGER,0.382608,0.472842,1.15069,1.15069,0.781394,0.906175,1.0488,1.0488
AGFG1,0.000370198,0.00228371,1.57484,1.57484,0.0762992,0.463362,1.5836,1.5836
AGFG2,0.000640641,0.00334286,0.384594,-2.60014,0.106831,0.487452,0.652489,-1.53259
AGGF1,0.0181191,0.0415689,0.700311,-1.42794,0.546442,0.780687,0.892638,-1.12027
AGK,0.0201929,0.0452847,0.73882,-1.35351,0.16673,0.541967,0.739891,-1.35155
AGL,0.00961111,0.0254433,0.616021,-1.62332,0.697577,0.865586,0.888453,-1.12555
AGMAT,0.662785,0.732478,1.09783,1.09783,0.745656,0.887531,0.9161,-1.09158
AGO1,0.00561509,0.0168795,0.785471,-1.27312,0.0108453,0.34505,1.27936,1.27936
AGO2,0.537242,0.62128,0.944635,-1.05861,0.935924,0.974313,1.00939,1.00939
AGO3,0.000271561,0.00185552,0.72986,-1.37013,0.162541,0.537906,0.877363,-1.13978
AGO4,0.00152955,0.00627408,0.664804,-1.5042,0.562942,0.78981,1.06445,1.06445
AGPAT1,0.010246,0.0267509,1.26162,1.26162,0.00315008,0.263089,1.33887,1.33887
AGPAT2,0.0066345,0.0191662,1.57792,1.57792,0.0152508,0.361547,1.62261,1.62261
AGPAT3,0.916829,0.938459,0.990447,-1.00964,0.00879808,0.326673,1.20751,1.20751
AGPAT4,0.00192072,0.00743996,0.656603,-1.52299,0.235003,0.587305,0.789264,-1.267
AGPAT5,0.00582953,0.0173653,0.612881,-1.63164,0.532922,0.773121,0.891808,-1.12132
AGPS,0.02292,0.0499808,0.791053,-1.26414,0.577626,0.797985,0.932446,-1.07245
AGRN,0.806148,0.850171,1.0719,1.0719,0.179707,0.551189,0.693009,-1.44298
AGTPBP1,0.010292,0.0268328,0.695467,-1.43788,0.856841,0.943871,1.02262,1.02262
AGTRAP,0.0706377,0.121921,1.2768,1.2768,0.0167694,0.372477,1.39705,1.39705
AHCTF1,0.000184559,0.00143561,0.501389,-1.99446,0.434994,0.715289,0.86491,-1.15619
AHCY,0.680626,0.7467,0.950891,-1.05165,0.847911,0.939924,1.02545,1.02545
AHCYL1,0.0209409,0.0465763,0.783279,-1.27669,0.328026,0.647199,1.10227,1.10227
AHCYL2,2.65E-05,0.000409663,0.562704,-1.77713,0.887047,0.955307,0.98372,-1.01655
AHDC1,0.0774973,0.131494,0.708786,-1.41086,0.575168,0.796676,0.889267,-1.12452
AHI1,0.0171279,0.0397884,0.608548,-1.64325,0.0910029,0.474652,0.748487,-1.33603
AHNAK,0.000118375,0.00106906,0.564196,-1.77243,0.55088,0.781868,0.937345,-1.06684
AHNAK2,0.629384,0.704752,1.22852,1.22852,0.454862,0.724928,1.3578,1.3578
AHR,0.777481,0.827847,1.04791,1.04791,0.120945,0.501442,1.4876,1.4876
AHSA1,0.107865,0.17163,0.831969,-1.20197,0.494156,0.749518,0.922959,-1.08347
AHSA2P,0.000280262,0.00189311,0.572918,-1.74545,0.359954,0.666955,0.81544,-1.22633
AIDA,0.00454647,0.0143525,0.664731,-1.50437,0.176345,0.549238,0.787221,-1.27029
AIF1,0.643291,0.716366,0.929119,-1.07629,0.156594,0.533514,1.20205,1.20205
AIFM1,0.749195,0.804562,1.03707,1.03707,0.972586,0.988587,1.00564,1.00564
AIFM2,0.0439395,0.0836948,1.35427,1.35427,0.590258,0.806427,0.867447,-1.15281
AIFM3,0.767857,0.819842,0.935806,-1.0686,0.29854,0.627493,1.3306,1.3306
AIG1,6.90E-05,0.000756513,1.79323,1.79323,0.0259671,0.405309,1.60175,1.60175
AIM2,0.394193,0.484568,0.809312,-1.23562,0.31184,0.636047,0.742507,-1.34679
AIMP1,0.00727978,0.0206144,0.719294,-1.39025,0.151354,0.529071,0.798956,-1.25163
AIMP2,0.918172,0.939446,1.01585,1.01585,0.938518,0.974964,1.01277,1.01277
AIP,0.000420798,0.00249694,0.695455,-1.43791,0.0909953,0.474652,0.818701,-1.22145
AJM1,0.0480764,0.0899686,0.585264,-1.70863,0.130688,0.511288,0.722363,-1.38435
AK1,0.00586282,0.0174294,0.517032,-1.93412,0.0259881,0.405309,0.574713,-1.74
AK2,0.0428443,0.0819811,0.818181,-1.22222,0.945039,0.977127,0.99228,-1.00778
AK3,0.442271,0.530862,0.926965,-1.07879,0.83054,0.931124,0.968403,-1.03263
AK4,0.00342285,0.0115048,2.22358,2.22358,0.0197516,0.388089,2.12565,2.12565
AK5,0.00122625,0.0053463,0.219719,-4.55126,0.0695795,0.457327,0.433884,-2.30476
AK6,0.271489,0.358781,0.848123,-1.17907,0.57786,0.798168,0.872661,-1.14592
AK8,0.903381,0.928235,0.96748,-1.03361,0.354171,0.662218,0.722581,-1.38393
AK9,2.13E-05,0.00035908,0.500066,-1.99974,0.0523424,0.442394,0.631949,-1.58241
AKAP1,8.13E-05,0.000842554,0.603108,-1.65808,0.292871,0.625044,0.823316,-1.2146
AKAP1-DT,0.154179,0.228217,1.32949,1.32949,0.416436,0.703196,1.17308,1.17308
AKAP10,8.15E-06,0.000196975,0.612988,-1.63135,0.140423,0.519652,0.821629,-1.21709
AKAP11,0.000177429,0.00139985,0.530096,-1.88645,0.0804205,0.46431,0.749439,-1.33433
AKAP12,0.474223,0.561979,0.62449,-1.60131,0.146376,0.524551,0.595041,-1.68056
AKAP13,1.78E-05,0.0003196,0.723719,-1.38175,0.496511,0.75078,0.937494,-1.06667
AKAP17A,3.08E-05,0.00045293,0.593681,-1.68441,0.134148,0.514878,0.76773,-1.30254
AKAP3,0.51489,0.599698,1.1963,1.1963,0.722407,0.877098,1.10545,1.10545
AKAP5,0.0136237,0.0333944,0.53631,-1.86459,0.118662,0.497852,0.554974,-1.80189
AKAP6,0.0678191,0.11821,0.459242,-2.1775,0.401174,0.692726,0.690909,-1.44737
AKAP7,2.47E-05,0.000392039,0.479182,-2.08689,0.0621359,0.453007,0.610474,-1.63807
AKAP8,0.000424487,0.00250376,0.719994,-1.3889,0.445721,0.720685,0.897912,-1.1137
AKAP8L,0.000681852,0.00349624,0.72136,-1.38627,0.284685,0.618497,0.893953,-1.11863
AKAP9,8.18E-05,0.00084724,0.621752,-1.60836,0.0382567,0.431464,0.692905,-1.4432
AKIP1,0.290363,0.37851,1.16996,1.16996,0.32103,0.642712,0.852596,-1.17289
AKIRIN1,0.000398775,0.00239995,0.711056,-1.40636,0.355847,0.663333,0.898125,-1.11343
AKIRIN2,0.808534,0.852079,0.958501,-1.0433,0.0588678,0.446505,1.26733,1.26733
AKNA,0.000482103,0.00274298,0.535439,-1.86762,0.0859131,0.470449,0.72334,-1.38248
AKR1A1,0.564785,0.647112,0.946082,-1.05699,0.883321,0.95361,1.01355,1.01355
AKR1B1,0.00226916,0.00844845,0.711791,-1.40491,0.42743,0.709761,0.856916,-1.16698
AKR1C3,0.0211274,0.0469135,0.404001,-2.47524,0.236765,0.588162,0.537848,-1.85926
AKR1C7P,0.452846,0.54133,0.816726,-1.2244,0.948601,0.978703,0.981818,-1.01852
AKR1C8P,0.429956,0.518973,0.643939,-1.55294,0.684865,0.858984,0.8,-1.25
AKR1E2,0.112577,0.177476,0.668886,-1.49502,0.475514,0.738189,0.8125,-1.23077
AKR7A2,0.612799,0.690151,0.960591,-1.04103,0.311545,0.635943,1.12784,1.12784
AKT1,0.0580643,0.10433,0.824563,-1.21276,0.640485,0.833753,1.06672,1.06672
AKT1S1,0.648905,0.721097,1.03432,1.03432,0.0502753,0.439513,1.22702,1.22702
AKT2,0.0228707,0.0499014,0.7976,-1.25376,0.888378,0.955846,1.01542,1.01542
AKT3,0.0109936,0.0282048,0.595458,-1.67938,0.154351,0.531213,0.781955,-1.27885
AKTIP,0.000553586,0.00301074,0.511132,-1.95644,0.297831,0.627323,0.779714,-1.28252
ALAD,0.404791,0.494882,0.923146,-1.08325,0.226465,0.582909,1.14928,1.14928
ALAS1,0.034513,0.0688817,0.743046,-1.34581,0.669993,0.850393,1.053,1.053
ALCAM,0.341335,0.430907,1.17533,1.17533,0.263151,0.60531,1.24858,1.24858
ALDH16A1,0.00413887,0.0133536,0.682138,-1.46598,0.354035,0.662218,0.889502,-1.12422
ALDH18A1,0.539792,0.623499,0.930887,-1.07424,0.525252,0.767993,0.897011,-1.11481
ALDH1A1,0.000286522,0.00192398,0.211081,-4.73752,0.549149,0.780877,0.790698,-1.26471
ALDH1A2,0.960739,0.971776,0.979809,-1.02061,0.0281392,0.411256,1.68365,1.68365
ALDH1B1,0.402858,0.49309,0.849775,-1.17678,0.878296,0.951892,1.0237,1.0237
ALDH1L2,1.10E-07,1.11E-05,4.22293,4.22293,0.367373,0.672165,1.31092,1.31092
ALDH2,0.222424,0.305764,0.811687,-1.232,0.16299,0.538052,1.35785,1.35785
ALDH3A2,0.0736718,0.126167,0.761013,-1.31404,0.411332,0.699656,1.10769,1.10769
ALDH3B1,0.225457,0.308899,0.806729,-1.23957,0.116337,0.496101,1.26987,1.26987
ALDH4A1,0.134102,0.204029,1.32671,1.32671,0.13569,0.515255,1.31008,1.31008
ALDH5A1,0.0174448,0.0403408,0.535672,-1.86681,0.332438,0.650239,0.722809,-1.38349
ALDH6A1,0.0073569,0.0207692,0.768051,-1.302,0.300352,0.628696,0.89283,-1.12003
ALDH7A1,0.00128435,0.00553756,1.90443,1.90443,0.148063,0.526732,1.31111,1.31111
ALDH8A1,0.292879,0.381056,0.580935,-1.72136,0.0439643,0.432076,0.524138,-1.90789
ALDH9A1,0.0126808,0.031575,0.710418,-1.40762,0.40711,0.698084,0.872633,-1.14596
ALDOA,0.00963882,0.0254938,1.34844,1.34844,0.0193261,0.387174,1.38675,1.38675
ALDOC,2.10E-08,3.57E-06,0.457345,-2.18654,0.0830525,0.467056,0.70071,-1.42712
ALG1,0.468518,0.556511,0.929611,-1.07572,0.406387,0.697629,0.894313,-1.11818
ALG10,0.403764,0.493953,0.831915,-1.20205,0.716324,0.874034,0.906404,-1.10326
ALG10B,0.0186159,0.0424454,0.633207,-1.57926,0.0987089,0.480624,0.651934,-1.5339
ALG11,2.36E-05,0.000382467,0.550033,-1.81807,0.0331592,0.421152,0.670246,-1.49199
ALG12,0.00456508,0.0143775,0.726225,-1.37698,0.67374,0.853235,0.959234,-1.0425
ALG13,0.0339461,0.0679612,0.571997,-1.74826,0.17612,0.549188,0.808452,-1.23693
ALG14,0.0334852,0.067203,1.31243,1.31243,0.787401,0.908866,0.914191,-1.09386
ALG1L6P,0.291461,0.379608,0.676991,-1.47712,0.375311,0.677232,0.705882,-1.41667
ALG2,0.00070212,0.00356189,0.704816,-1.41881,0.271988,0.61092,0.862944,-1.15882
ALG3,0.722327,0.781953,1.03605,1.03605,0.681131,0.857165,0.952187,-1.05021
ALG5,0.728718,0.7872,0.965223,-1.03603,0.256464,0.6013,0.765882,-1.30568
ALG6,0.0680295,0.118482,0.779261,-1.28327,0.765848,0.898287,0.942505,-1.061
ALG8,0.185225,0.263973,0.873916,-1.14428,0.295198,0.626007,0.818097,-1.22235
ALG9,0.76408,0.81693,1.04362,1.04362,0.821329,0.926132,1.0411,1.0411
ALK,0.106135,0.169445,1.5814,1.5814,0.439703,0.717226,1.18519,1.18519
ALKBH1,6.66E-07,3.90E-05,0.439961,-2.27293,0.0347454,0.423234,0.689815,-1.44966
ALKBH2,3.09E-05,0.000453465,0.595541,-1.67914,0.177875,0.550102,0.75321,-1.32765
ALKBH3,0.0225136,0.0492669,0.74543,-1.34151,0.214066,0.576329,0.828917,-1.20639
ALKBH4,0.117707,0.18385,0.671375,-1.48948,0.217648,0.579763,0.775221,-1.28995
ALKBH5,0.000103179,0.000977561,0.68865,-1.45212,0.116689,0.496744,0.850055,-1.17639
ALKBH6,0.00158567,0.00645481,0.572045,-1.74811,0.00918704,0.328161,0.589792,-1.69551
ALKBH7,0.423665,0.512953,0.896548,-1.11539,0.845129,0.938484,0.976657,-1.0239
ALKBH8,0.000216687,0.00159055,0.468488,-2.13452,0.0507743,0.439513,0.676418,-1.47838
ALMS1,0.000130607,0.00114121,0.495764,-2.01709,0.122115,0.501853,0.682038,-1.46619
ALOX12,1.74E-07,1.59E-05,4.24507,4.24507,0.00183989,0.243808,2.88957,2.88957
ALOX12-AS1,8.94E-05,0.000894341,0.562959,-1.77633,0.422386,0.706269,0.876915,-1.14036
ALOX12P2,0.104955,0.167885,0.482955,-2.07059,0.173925,0.547537,0.7,-1.42857
ALOX15B,0.137423,0.20814,1.91817,1.91817,0.823893,0.927608,1.32323,1.32323
ALOX15P1,0.00919088,0.0246071,0.483942,-2.06637,0.174267,0.54784,0.604651,-1.65385
ALOX5,0.879375,0.90931,0.979158,-1.02129,0.0489108,0.43932,1.3772,1.3772
ALOX5AP,0.00141788,0.00593345,1.40288,1.40288,0.560475,0.787891,1.0935,1.0935
ALPK1,0.669243,0.737574,0.956909,-1.04503,0.133827,0.514878,1.36228,1.36228
ALPK2,0.00320544,0.0109449,0.35687,-2.80214,0.446746,0.721718,0.785714,-1.27273
ALS2,0.04114,0.0793047,0.657769,-1.52029,0.749092,0.889066,1.05256,1.05256
ALS2CL,0.00340888,0.011466,0.335909,-2.97699,0.313766,0.637177,0.583847,-1.71278
ALYREF,0.0352967,0.0702041,1.2477,1.2477,0.80757,0.918741,0.957638,-1.04424
AMACR,0.0153952,0.0366498,0.468006,-2.13672,0.206979,0.571432,0.708134,-1.41216
AMBRA1,3.76E-06,0.000120097,0.463173,-2.15902,0.044728,0.434961,0.710617,-1.40723
AMD1,0.0222174,0.0488136,0.596299,-1.67701,0.366317,0.671119,0.822447,-1.21588
AMDHD1,0.791366,0.839068,0.945506,-1.05764,0.670054,0.850393,1.13467,1.13467
AMDHD2,5.64E-05,0.000663554,0.5541,-1.80473,0.107888,0.488619,0.772828,-1.29395
AMFR,0.0281373,0.0585916,1.41714,1.41714,0.0171842,0.374383,1.41731,1.41731
AMIGO1,0.000291172,0.00194308,0.246004,-4.06497,0.204252,0.569428,0.516979,-1.93432
AMIGO2,0.00312467,0.0107321,0.592934,-1.68653,0.109632,0.48955,0.69826,-1.43213
AMMECR1,0.0101083,0.0264705,0.649403,-1.53987,0.0933751,0.476968,0.768173,-1.30179
AMMECR1L,1.14E-05,0.000246263,0.498295,-2.00684,0.162893,0.537996,0.769723,-1.29917
AMN,0.0179358,0.0412508,0.302826,-3.30223,0.29455,0.625789,0.523702,-1.90948
AMN1,0.0298674,0.0614076,0.724487,-1.38029,0.972694,0.988594,0.993355,-1.00669
AMOT,0.00214343,0.00807635,0.410463,-2.43627,0.882861,0.953574,0.945813,-1.05729
AMOTL1,0.431051,0.519939,1.1272,1.1272,0.266571,0.607109,1.23659,1.23659
AMPD2,0.0158598,0.0375047,0.778027,-1.2853,0.167113,0.54201,1.20328,1.20328
AMPD3,0.000108491,0.00100811,0.592011,-1.68916,0.938859,0.975103,1.01282,1.01282
AMPH,2.02E-06,8.25E-05,3.33041,3.33041,0.498678,0.751906,1.6072,1.6072
AMY2B,4.03E-05,0.000534332,0.490278,-2.03966,0.118022,0.497691,0.639203,-1.56445
AMZ1,0.971867,0.979615,1.00847,1.00847,0.259276,0.602776,1.36032,1.36032
AMZ2,0.0363351,0.0718751,0.750501,-1.33244,0.26942,0.609019,0.861002,-1.16144
AMZ2P1,0.00685002,0.0196418,0.505067,-1.97993,0.265849,0.606589,0.846896,-1.18078
ANAPC1,0.000102465,0.000975393,0.52109,-1.91906,0.229995,0.584334,0.78517,-1.27361
ANAPC10,0.000871485,0.00415599,0.570684,-1.75228,0.0125096,0.353193,0.592456,-1.68789
ANAPC11,0.0676695,0.117993,1.19041,1.19041,0.528104,0.769375,1.08287,1.08287
ANAPC13,0.213292,0.295821,0.811664,-1.23204,0.59515,0.809385,0.904634,-1.10542
ANAPC15,0.0416576,0.080177,1.33311,1.33311,0.132094,0.51352,1.25171,1.25171
ANAPC16,0.000995129,0.00459742,0.668094,-1.4968,0.208071,0.571574,0.832209,-1.20162
ANAPC1P1,0.622146,0.698179,0.785326,-1.27336,0.522962,0.76674,1.30769,1.30769
ANAPC1P2,0.00787031,0.0218262,0.712692,-1.40313,0.114296,0.493949,0.741497,-1.34862
ANAPC2,0.568306,0.650391,1.09095,1.09095,0.396914,0.690122,1.28209,1.28209
ANAPC4,0.00980136,0.025836,0.651354,-1.53526,0.238171,0.589213,0.8241,-1.21344
ANAPC5,0.0267242,0.056171,0.821378,-1.21747,0.522963,0.76674,0.914787,-1.09315
ANAPC7,0.0190315,0.0432529,0.715226,-1.39816,0.4442,0.719677,0.891101,-1.12221
ANG,6.70E-06,0.000172897,2.84549,2.84549,0.0797544,0.46431,1.76771,1.76771
ANGEL1,2.35E-05,0.000381228,0.580261,-1.72336,0.642035,0.834473,0.934118,-1.07053
ANGEL2,4.18E-05,0.000546381,0.639357,-1.56407,0.285664,0.619809,0.850414,-1.1759
ANGPT1,0.00658631,0.019078,1.58855,1.58855,0.0765747,0.46349,1.76037,1.76037
ANGPT2,0.0786871,0.13297,0.668667,-1.49551,0.177935,0.550102,0.776316,-1.28814
ANGPTL1,0.274659,0.362125,1.30769,1.30769,0.0360761,0.428287,2.05941,2.05941
ANGPTL6,0.0501038,0.092927,0.671797,-1.48854,0.47775,0.738723,0.827887,-1.20789
ANK1,0.000159634,0.00129818,5.77104,5.77104,0.0282721,0.411643,3.21634,3.21634
ANK2,0.148043,0.220989,2.46774,2.46774,0.628279,0.826554,1.32719,1.32719
ANK3,0.0146569,0.0353287,0.554276,-1.80415,0.30485,0.631643,0.718963,-1.39089
ANKAR,4.15E-05,0.000544487,0.486565,-2.05522,0.0304586,0.419193,0.688202,-1.45306
ANKDD1A,0.359006,0.449152,0.791538,-1.26336,0.531003,0.771396,0.91548,-1.09232
ANKDD1B,0.865593,0.898702,0.948347,-1.05447,0.940472,0.975624,1.02857,1.02857
ANKEF1,4.69E-05,0.000587875,0.409691,-2.44087,0.268928,0.608736,0.623974,-1.60263
ANKFY1,2.69E-06,9.74E-05,0.565397,-1.76867,0.593591,0.808562,0.910346,-1.09848
ANKH,1.23E-05,0.00025875,0.505221,-1.97933,0.300274,0.628696,0.762994,-1.31063
ANKHD1,0.00702343,0.0200243,0.65105,-1.53598,0.18746,0.557518,0.763566,-1.30964
ANKHD1-EIF4EBP3,0.177072,0.254733,0.665217,-1.50327,0.22712,0.583,0.595041,-1.68056
ANKIB1,0.000316091,0.00205175,0.620953,-1.61043,0.00636562,0.292977,0.700637,-1.42727
ANKK1,0.526524,0.611248,0.822581,-1.21569,0.440057,0.71725,0.676056,-1.47917
ANKLE1,0.96474,0.974623,1.01319,1.01319,0.369254,0.673951,1.25209,1.25209
ANKLE2,0.00477647,0.0148775,0.754793,-1.32487,0.36346,0.669238,0.86692,-1.15351
ANKMY1,0.000515663,0.00287423,0.549425,-1.82008,0.123003,0.502987,0.740091,-1.35119
ANKMY2,0.0122349,0.0306763,0.656723,-1.52271,0.108646,0.488619,0.755269,-1.32403
ANKRA2,0.000574056,0.00308688,0.624768,-1.60059,0.0888219,0.472641,0.735085,-1.36039
ANKRD10,0.00416884,0.0134269,0.758227,-1.31887,0.217371,0.579763,0.859136,-1.16396
ANKRD10-IT1,0.617342,0.694141,0.929928,-1.07535,0.790981,0.911007,0.94902,-1.05372
ANKRD11,0.00548564,0.0165509,0.813707,-1.22894,0.765923,0.898304,0.98085,-1.01952
ANKRD12,0.00010737,0.00100214,0.511339,-1.95565,0.0180163,0.384027,0.612031,-1.6339
ANKRD13A,0.00058466,0.00312911,0.692154,-1.44476,0.806369,0.918086,0.976377,-1.02419
ANKRD13B,0.0918639,0.150469,1.3249,1.3249,0.778393,0.904894,0.95356,-1.0487
ANKRD13C,0.000137625,0.00117817,0.648265,-1.54258,0.241156,0.590901,0.846972,-1.18068
ANKRD13D,0.529319,0.613942,0.914128,-1.09394,0.486818,0.745574,1.0834,1.0834
ANKRD16,0.0395872,0.0769229,0.690113,-1.44904,0.215161,0.57787,0.778795,-1.28403
ANKRD17,1.56E-05,0.000295161,0.631899,-1.58253,0.203852,0.568992,0.856793,-1.16714
ANKRD18A,0.0962321,0.156487,0.534864,-1.86963,0.0819217,0.466407,0.568138,-1.76014
ANKRD18CP,0.0616584,0.109537,0.50495,-1.98039,0.135577,0.515255,0.564706,-1.77083
ANKRD18EP,0.00698625,0.0199397,0.536154,-1.86514,0.597768,0.810368,1.11061,1.11061
ANKRD20A11P,0.501471,0.587352,0.466684,-2.14278,0.0109577,0.34505,0.26788,-3.73301
ANKRD20A5P,0.0498182,0.0926063,0.570027,-1.7543,0.263491,0.60538,0.731343,-1.36735
ANKRD22,0.689045,0.754146,1.26696,1.26696,0.42637,0.709102,0.580087,-1.72388
ANKRD23,0.0176614,0.0407081,0.584123,-1.71197,0.176705,0.549536,0.666667,-1.5
ANKRD26,0.0389574,0.0759384,0.802164,-1.24663,0.262416,0.604379,0.808414,-1.23699
ANKRD27,1.30E-05,0.000268158,0.57525,-1.73838,0.599374,0.810989,0.944085,-1.05923
ANKRD28,0.00876836,0.0237304,1.42775,1.42775,0.190682,0.560021,1.29551,1.29551
ANKRD29,0.720534,0.780707,0.858586,-1.16471,0.705452,0.869505,0.842105,-1.1875
ANKRD31,0.0380354,0.0745266,0.501092,-1.99564,0.0891612,0.473113,0.644776,-1.55093
ANKRD33B,0.000392774,0.00237232,2.69376,2.69376,0.0231868,0.397915,2.04233,2.04233
ANKRD34A,0.0722535,0.12414,0.580745,-1.72193,0.922526,0.969318,1.02924,1.02924
ANKRD35,0.18628,0.265041,0.617162,-1.62032,0.753146,0.891281,1.09317,1.09317
ANKRD36,0.00183599,0.00720228,0.564569,-1.77126,0.0534409,0.444629,0.610543,-1.63789
ANKRD36B,0.00272757,0.00966902,0.564615,-1.77112,0.016479,0.371764,0.501876,-1.99252
ANKRD36BP2,0.688177,0.753363,1.181,1.181,0.256013,0.601143,0.595745,-1.67857
ANKRD36C,0.000284757,0.00191473,0.534529,-1.87081,0.0391412,0.43147,0.572185,-1.74769
ANKRD37,0.0932687,0.152383,0.430795,-2.32129,0.305709,0.631643,0.697147,-1.43442
ANKRD39,0.36855,0.45861,0.902544,-1.10798,0.116147,0.495883,0.790916,-1.26436
ANKRD40,0.000182635,0.00142619,0.57166,-1.74929,0.409506,0.699356,0.900336,-1.1107
ANKRD42,0.000455376,0.00264276,0.635623,-1.57326,0.131707,0.512856,1.13988,1.13988
ANKRD44,2.48E-08,4.03E-06,0.451037,-2.21711,0.0864305,0.470726,0.768264,-1.30164
ANKRD44-AS1,0.0212423,0.047098,0.31969,-3.12803,0.154589,0.531452,0.43871,-2.27941
ANKRD44-IT1,0.195692,0.276228,0.708333,-1.41176,0.307128,0.632779,0.773034,-1.2936
ANKRD46,0.00104596,0.00476384,0.373515,-2.67727,0.12473,0.505361,0.690667,-1.44788
ANKRD49,0.000351714,0.00220073,0.548891,-1.82185,0.121943,0.501853,0.751338,-1.33096
ANKRD49P1,0.010094,0.0264521,0.283333,-3.52941,0.00526897,0.280138,0.296296,-3.375
ANKRD50,0.0490234,0.0914276,0.651377,-1.53521,0.134176,0.514878,1.472,1.472
ANKRD52,0.00481204,0.0149598,0.771698,-1.29584,0.350776,0.660204,0.872999,-1.14548
ANKRD53,0.0468955,0.0881593,0.492378,-2.03096,0.614822,0.819375,0.817204,-1.22368
ANKRD54,0.0078662,0.0218238,0.689619,-1.45008,0.0636258,0.454837,0.796833,-1.25497
ANKRD55,0.685093,0.750599,0.889535,-1.12418,0.967062,0.986059,0.9861,-1.0141
ANKRD6,0.00678244,0.0194858,0.686681,-1.45628,0.682719,0.857658,0.935525,-1.06892
ANKRD61,0.315739,0.405199,0.696721,-1.43529,0.894416,0.958566,1.06667,1.06667
ANKRD65,0.54581,0.628776,0.732759,-1.36471,0.64067,0.833753,1.25,1.25
ANKRD9,6.51E-06,0.000170157,4.5688,4.5688,0.00222492,0.249903,2.88935,2.88935
ANKS1A,0.325244,0.414341,0.92142,-1.08528,0.0294237,0.414058,1.36248,1.36248
ANKS1B,0.5434,0.626541,1.25926,1.25926,0.413904,0.70112,1.40659,1.40659
ANKS3,0.000181621,0.00142193,0.587872,-1.70105,0.110471,0.490968,0.783356,-1.27656
ANKS6,0.000183122,0.00142775,0.453841,-2.20341,0.0431781,0.43147,0.569867,-1.7548
ANKZF1,5.36E-06,0.000150662,0.500522,-1.99791,0.200024,0.56615,0.743927,-1.34422
ANLN,1.48E-08,2.78E-06,6.40145,6.40145,0.803912,0.916619,1.10167,1.10167
ANO10,0.556535,0.639195,0.945297,-1.05787,0.466734,0.733262,1.10394,1.10394
ANO5,0.174407,0.251643,1.46332,1.46332,0.567387,0.792497,1.28492,1.28492
ANO6,0.000333353,0.00212281,1.92724,1.92724,0.00375667,0.265767,2.00249,2.00249
ANO7L1,0.84607,0.882397,0.941456,-1.06218,0.193694,0.562378,0.56,-1.78571
ANO8,0.42813,0.517175,0.684962,-1.45994,0.880944,0.952756,1.03043,1.03043
ANO9,0.00192928,0.00746139,0.432301,-2.3132,0.0898224,0.474092,0.620226,-1.61232
ANP32A,0.807899,0.851592,0.959307,-1.04242,0.612039,0.817729,1.11089,1.11089
ANP32B,0.0144755,0.0349917,1.34318,1.34318,0.528443,0.769697,1.11696,1.11696
ANP32E,0.974273,0.981372,1.00362,1.00362,0.559959,0.787725,0.854783,-1.16989
ANPEP,0.280805,0.368683,1.4925,1.4925,0.135508,0.515255,1.77677,1.77677
ANTKMT,0.853152,0.887967,1.02052,1.02052,0.781068,0.906053,1.02811,1.02811
ANTXR2,0.00194046,0.0075007,0.699238,-1.43013,0.621148,0.822544,1.04324,1.04324
ANTXRLP1,0.000830933,0.00402176,0.420635,-2.37736,0.179305,0.551189,0.59467,-1.6816
ANXA1,0.256028,0.342196,0.812557,-1.23068,0.390068,0.685143,1.14409,1.14409
ANXA11,0.00226172,0.00842974,0.740198,-1.35099,0.424178,0.707745,0.933914,-1.07076
ANXA2,0.012402,0.0309955,1.50225,1.50225,0.145652,0.524245,1.28717,1.28717
ANXA2P2,0.224171,0.307651,1.24776,1.24776,0.837851,0.934174,1.04648,1.04648
ANXA2R,0.00317438,0.010865,0.558398,-1.79084,0.281748,0.617284,0.812952,-1.23008
ANXA4,0.0878768,0.145399,1.25179,1.25179,0.413636,0.701066,1.13024,1.13024
ANXA5,0.6554,0.726732,1.05833,1.05833,0.264477,0.606157,1.16632,1.16632
ANXA6,0.0194908,0.0439925,0.657868,-1.52006,0.177625,0.550102,0.807472,-1.23843
